"N 4th St, Phoenix, AZ 85012",625000.0,1.75,0.0,0.0,2020-10-02,NaN,33.50731,-112.07035
"3837 N 4th St, Phoenix, AZ 85012",625000.0,4.0,8.0,0.0,2020-10-02,NaN,33.50731,-112.07035
"315 E Keim Dr, Phoenix, AZ 85012",625000.0,3.0,0.0,0.0,2020-10-02,NaN,33.50731,-112.07035
"312 E Verde Ln, Phoenix, AZ 85012",430000.0,1.75,3.0,0.0,2020-10-01,NaN,33.50731,-112.07035
"3131 N Central Ave UNIT 5008, Phoenix, AZ 85012",419000.0,2.0,2.0,0.0,2020-09-30,NaN,33.50731,-112.07035
"1 E Lexington Ave UNIT 706, Phoenix, AZ 85012",269000.0,1.0,1.0,0.0,2020-09-30,NaN,33.50731,-112.07035
"202 E Berridge Ln, Phoenix, AZ 85012",595000.0,3.5,5.0,0.0,2020-09-29,https://photos.zillowstatic.com/fp/ca1c47bb9d58512c28114e1703e946ff-p_e.jpg,33.50731,-112.07035
"505 E Missouri Ave, Phoenix, AZ 85012",658000.0,3.0,4.0,0.0,2020-09-29,NaN,33.50731,-112.07035
"505 E Missouri Ave, Phoenix, AZ 85012",658000.0,3.0,4.0,0.0,2020-09-29,https://photos.zillowstatic.com/fp/d454de8d51509eedf48eb44902dd984d-p_e.jpg,33.50731,-112.07035
"536 E Flynn Ln, Phoenix, AZ 85012",290000.0,2.0,3.0,0.0,2020-09-25,https://photos.zillowstatic.com/fp/18e11387fbd5658580f457d9ace107e9-p_e.jpg,33.50731,-112.07035
"1 E Lexington Ave UNIT 1206, Phoenix, AZ 85012",265000.0,1.0,1.0,0.0,2020-09-24,https://photos.zillowstatic.com/fp/b13befc1eb03effbb82944df27502313-p_e.jpg,33.50731,-112.07035
"4 E San Miguel Ave, Phoenix, AZ 85012",525000.0,2.67,0.0,0.0,2020-09-24,NaN,33.50731,-112.07035
"25 E Keim Dr, Phoenix, AZ 85012",160000.0,1.0,1.0,0.0,2020-09-22,NaN,33.50731,-112.07035
"77 E Missouri Ave UNIT 39, Phoenix, AZ 85012",565000.0,3.0,4.0,0.0,2020-09-21,NaN,33.50731,-112.07035
"5541 N 2nd Pl LOT 7, Phoenix, AZ 85012",650000.0,3.0,0.0,0.0,2020-09-17,NaN,33.50731,-112.07035
"5541 N 2nd St, Phoenix, AZ 85012",650000.0,0.0,0.0,0.0,2020-09-17,NaN,33.50731,-112.07035
"316 E Berridge Ln, Phoenix, AZ 85012",634900.0,2.0,3.0,0.0,2020-09-17,NaN,33.50731,-112.07035
"4750 N Central Ave UNIT 6P, Phoenix, AZ 85012",145000.0,1.0,1.0,0.0,2020-09-17,NaN,33.50731,-112.07035
"4750 N Central Ave UNIT 3N, Phoenix, AZ 85012",126000.0,1.0,1.0,0.0,2020-09-15,NaN,33.50731,-112.07035
"1 E Lexington Ave UNIT 302, Phoenix, AZ 85012",268500.0,1.0,1.0,0.0,2020-09-14,NaN,33.50731,-112.07035
"2623 Slide Mountain Loop UNIT 3, Phoenix, AZ 85012",226000.0,2.0,2.0,0.0,2020-09-11,NaN,33.50731,-112.07035
"6239 N 3rd St, Phoenix, AZ 85012",635000.0,3.0,4.0,0.0,2020-09-10,NaN,33.50731,-112.07035
"317 E Orange Dr, Phoenix, AZ 85012",652000.0,3.0,3.0,0.0,2020-09-10,NaN,33.50731,-112.07035
"6502 N Central Ave UNIT C304, Phoenix, AZ 85012",294000.0,2.0,2.0,0.0,2020-09-10,NaN,33.50731,-112.07035
"4750 N Central Ave #G5, Phoenix, AZ 85012",145000.0,1.0,1.0,0.0,2020-09-08,NaN,33.50731,-112.07035
"4750 N Central Ave UNIT 5G, Phoenix, AZ 85012",144000.0,1.0,1.0,0.0,2020-09-08,NaN,33.50731,-112.07035
"1 E Lexington Ave UNIT 205, Phoenix, AZ 85012",245000.0,1.0,1.0,0.0,2020-09-04,NaN,33.50731,-112.07035
"4750 N Central Ave UNIT 11N, Phoenix, AZ 85012",151000.0,1.0,1.0,0.0,2020-09-02,NaN,33.50731,-112.07035
"4750 N Central Ave #N11, Phoenix, AZ 85012",151000.0,1.0,1.0,0.0,2020-09-02,NaN,33.50731,-112.07035
"1 E Lexington Ave UNIT 303, Phoenix, AZ 85012",295000.0,2.0,2.0,0.0,2020-09-01,NaN,33.50731,-112.07035
"6626 N 1st Pl, Phoenix, AZ 85012",992500.0,3.0,5.0,0.0,2020-08-31,NaN,33.50731,-112.07035
"1 E Lexington Ave UNIT 1203, Phoenix, AZ 85012",375000.0,2.0,2.0,0.0,2020-08-31,NaN,33.50731,-112.07035
"5019 N 2nd St, Phoenix, AZ 85012",635000.0,2.0,3.0,0.0,2020-08-31,NaN,33.50731,-112.07035
"77 E Missouri Ave UNIT 55, Phoenix, AZ 85012",590000.0,3.0,3.0,0.0,2020-08-26,https://photos.zillowstatic.com/fp/5b50242578b41c647c518103a6d9e1bb-p_e.jpg,33.50731,-112.07035
"3131 N Central Ave UNIT 7002, Phoenix, AZ 85012",473500.0,2.0,2.0,0.0,2020-08-26,https://photos.zillowstatic.com/p_e/ISjnlfaidrw2p10000000000.jpg,33.50731,-112.07035
"5722 N 4th St, Phoenix, AZ 85012",365000.0,1.0,0.0,0.0,2020-08-26,NaN,33.50731,-112.07035
"4750 N Central Ave UNIT 12A, Phoenix, AZ 85012",160000.0,1.0,2.0,0.0,2020-08-25,https://photos.zillowstatic.com/fp/43e2dad0fbd7375fe6ad63c6328efca0-p_e.jpg,33.50731,-112.07035
"6849 N 2nd St, Phoenix, AZ 85012",765000.0,3.0,4.0,0.0,2020-08-25,https://photos.zillowstatic.com/fp/4a0b6207fa6bf726648b5cf4a909fa0f-p_e.jpg,33.50731,-112.07035
"3131 N Central Ave UNIT 7002, Phoenix, AZ 85012",463500.0,2.0,2.0,0.0,2020-08-24,https://photos.zillowstatic.com/p_e/ISzvyvrkjxkwsh1000000000.jpg,33.50731,-112.07035
"6014 N 5th Pl, Phoenix, AZ 85012",595000.0,3.0,3.0,0.0,2020-08-07,https://photos.zillowstatic.com/fp/ee53a5798051ed76b2ca826033a3aedf-p_e.jpg,33.50731,-112.07035
"4750 N Central Ave UNIT 7D, Phoenix, AZ 85012",155000.0,1.0,1.0,0.0,2020-08-07,https://photos.zillowstatic.com/fp/6b26f0046c4ea83053f4d5fe68adfefd-p_e.jpg,33.50731,-112.07035
"303 E Tuckey Ln, Phoenix, AZ 85012",694000.0,2.0,3.0,0.0,2020-08-06,https://photos.zillowstatic.com/fp/82c01f84b7714d520a55c621870d8d7f-p_e.jpg,33.50731,-112.07035
"5323 N 6th St, Phoenix, AZ 85012",458000.0,2.0,3.0,0.0,2020-08-05,NaN,33.50731,-112.07035
"3131 N Central Ave #6002, Phoenix, AZ 85012",410500.0,2.0,2.0,0.0,2020-07-31,NaN,33.50731,-112.07035
"353 E Thomas Rd UNIT C108, Phoenix, AZ 85012",208000.0,2.0,3.0,0.0,2020-07-31,NaN,33.50731,-112.07035
"5525 N 2nd Pl LOT 4, Phoenix, AZ 85012",480000.0,2.0,0.0,0.0,2020-07-30,NaN,33.50731,-112.07035
"5641 N 6th St, Phoenix, AZ 85012",770000.0,2.5,3.0,0.0,2020-07-30,NaN,33.50731,-112.07035
"5525 N 2nd St, Phoenix, AZ 85012",480000.0,2.5,0.0,0.0,2020-07-30,NaN,33.50731,-112.07035
"4750 N Central Ave UNIT 7F, Phoenix, AZ 85012",130000.0,1.0,1.0,0.0,2020-07-29,NaN,33.50731,-112.07035
"1 E Lexington Ave UNIT 711, Phoenix, AZ 85012",315000.0,2.0,2.0,0.0,2020-07-28,NaN,33.50731,-112.07035
"601 E Clarendon Ave, Phoenix, AZ 85012",499950.0,3.0,4.0,0.0,2020-07-28,NaN,33.50731,-112.07035
"650 E Colter St, Phoenix, AZ 85012",830000.0,3.0,4.0,0.0,2020-07-28,NaN,33.50731,-112.07035
"4750 N Central Ave UNIT 11G, Phoenix, AZ 85012",143000.0,1.0,1.0,0.0,2020-07-27,NaN,33.50731,-112.07035
"4750 N Central Ave UNIT 9D, Phoenix, AZ 85012",140000.0,1.0,1.0,0.0,2020-07-27,NaN,33.50731,-112.07035
"331 E Highland Ave, Phoenix, AZ 85012",75000.0,3.0,0.0,0.0,2020-07-21,NaN,33.50731,-112.07035
"4750 N Central Ave UNIT L1, Phoenix, AZ 85012",111500.0,1.0,1.0,0.0,2020-07-20,NaN,33.50731,-112.07035
"4750 N Central Ave UNIT 1L, Phoenix, AZ 85012",111500.0,1.0,1.0,0.0,2020-07-20,NaN,33.50731,-112.07035
"401 E Rose Ln, Phoenix, AZ 85012",610000.0,2.0,3.0,0.0,2020-07-17,NaN,33.50731,-112.07035
"4750 N Central Ave UNIT 6A, Phoenix, AZ 85012",125000.0,1.0,2.0,0.0,2020-07-15,NaN,33.50731,-112.07035
"357 E Thomas Rd UNIT A210, Phoenix, AZ 85012",138000.0,1.0,1.0,0.0,2020-07-14,NaN,33.50731,-112.07035
"1 E Lexington Ave UNIT 401, Phoenix, AZ 85012",300000.0,2.0,2.0,0.0,2020-07-10,NaN,33.50731,-112.07035
"6502 N Central Ave UNIT B303, Phoenix, AZ 85012",290000.0,2.0,1.0,0.0,2020-07-09,NaN,33.50731,-112.07035
"351 E Thomas Rd UNIT D504, Phoenix, AZ 85012",177500.0,2.0,2.0,0.0,2020-07-09,NaN,33.50731,-112.07035
"322 E Mitchell Dr, Phoenix, AZ 85012",379600.0,2.0,3.0,0.0,2020-07-06,NaN,33.50731,-112.07035
"5322 N Questa Tierra Dr, Phoenix, AZ 85012",390000.0,3.67,0.0,0.0,2020-07-02,NaN,33.50731,-112.07035
"4750 N Central Ave UNIT 16B, Phoenix, AZ 85012",155000.0,1.0,1.0,0.0,2020-07-01,https://photos.zillowstatic.com/fp/80a8eda11851baa4b7aab48e4feaa520-p_e.jpg,33.50731,-112.07035
"1 E Lexington Ave UNIT 1207, Phoenix, AZ 85012",300000.0,1.0,1.0,0.0,2020-06-30,https://photos.zillowstatic.com/fp/3f098016590410bb000af70877414fa0-p_e.jpg,33.50731,-112.07035
"353 E Thomas Rd UNIT C206, Phoenix, AZ 85012",150000.0,2.0,2.0,0.0,2020-06-30,https://photos.zillowstatic.com/fp/d43207067f762cd9966b958f11886b02-p_e.jpg,33.50731,-112.07035
"355 E Thomas Rd UNIT B108, Phoenix, AZ 85012",108000.0,1.0,1.0,0.0,2020-06-29,https://photos.zillowstatic.com/fp/b8982dfb5203e9f71995a00be2f40b95-p_e.jpg,33.50731,-112.07035
"351 E Thomas Rd UNIT D508, Phoenix, AZ 85012",169995.0,2.0,3.0,0.0,2020-06-26,https://photos.zillowstatic.com/fp/6189f5604753252cd1ee02d174f2488c-p_e.jpg,33.50731,-112.07035
"355 E Thomas Rd UNIT B208, Phoenix, AZ 85012",110000.0,1.0,1.0,0.0,2020-06-24,https://photos.zillowstatic.com/fp/53cf35b60d1f1718b6196bb138406fa0-p_e.jpg,33.50731,-112.07035
"1 E Lexington Ave UNIT 306, Phoenix, AZ 85012",233000.0,1.0,1.0,0.0,2020-06-24,https://photos.zillowstatic.com/fp/b8f8bc4566e6f62c00821e5dcfdcbbed-p_e.jpg,33.50731,-112.07035
"353 E Thomas Rd UNIT C503, Phoenix, AZ 85012",200000.0,1.0,1.0,0.0,2020-06-22,NaN,33.50731,-112.07035
"317 E Pierson St, Phoenix, AZ 85012",630000.0,3.0,4.0,0.0,2020-06-22,NaN,33.50731,-112.07035
"77 E Missouri Ave UNIT 37, Phoenix, AZ 85012",575000.0,2.5,3.0,0.0,2020-06-19,NaN,33.50731,-112.07035
"309 E Keim Dr, Phoenix, AZ 85012",500000.0,2.0,3.0,0.0,2020-06-17,NaN,33.50731,-112.07035
"4750 N Central Ave UNIT 7N, Phoenix, AZ 85012",140000.0,1.0,1.0,0.0,2020-06-16,NaN,33.50731,-112.07035
"4750 N Central Ave #N7, Phoenix, AZ 85012",140000.0,1.0,1.0,0.0,2020-06-12,NaN,33.50731,-112.07035
"353 E Thomas Rd UNIT C502, Phoenix, AZ 85012",90000.0,1.0,0.0,0.0,2020-06-12,NaN,33.50731,-112.07035
"5517 N 2nd St, Phoenix, AZ 85012",536000.0,1.0,0.0,0.0,2020-06-11,NaN,33.50731,-112.07035
"6125 N 5th Pl, Phoenix, AZ 85012",851000.0,5.0,5.0,0.0,2020-06-05,NaN,33.50731,-112.07035
"201 E Rose Ln, Phoenix, AZ 85012",674000.0,3.0,4.0,0.0,2020-06-03,NaN,33.50731,-112.07035
"10 E Marlette Ave, Phoenix, AZ 85012",815000.0,2.0,4.0,0.0,2020-05-28,NaN,33.50731,-112.07035
"216 E Keim Dr, Phoenix, AZ 85012",600000.0,2.0,3.0,0.0,2020-05-28,NaN,33.50731,-112.07035
"303 E Elm St, Phoenix, AZ 85012",540000.0,2.0,3.0,0.0,2020-05-28,NaN,33.50731,-112.07035
"1017 W Indianola Ave, Phoenix, AZ 85013",410000.0,2.0,4.0,0.0,2020-11-18,https://photos.zillowstatic.com/fp/a173205046bb2119d777645904073fb7-p_e.jpg,33.51007,-112.08287
"1319 W Pasadena Ave, Phoenix, AZ 85013",409000.0,2.0,3.0,0.0,2020-11-18,https://photos.zillowstatic.com/fp/1eba72c1ec386728dff1376e876221b1-p_e.jpg,33.51007,-112.08287
"740 W Elm St UNIT 254, Phoenix, AZ 85013",175000.0,2.0,2.0,0.0,2020-11-18,https://photos.zillowstatic.com/fp/2ed35e1480247b7cffba18c41bb7e66d-p_e.jpg,33.51007,-112.08287
"W Glenrosa Ave, Phoenix, AZ 85013",650000.0,1.0,2.0,0.0,2020-11-18,https://photos.zillowstatic.com/fp/151fde174cd698f9b0fbfaf5d186d221-p_e.jpg,33.51007,-112.08287
"108 W Highland Ave, Phoenix, AZ 85013",430000.0,2.0,3.0,0.0,2020-11-17,https://photos.zillowstatic.com/fp/71115aab6cb8f6446b61c1da3da333d6-p_e.jpg,33.51007,-112.08287
"1009 W Claremont St, Phoenix, AZ 85013",590000.0,2.0,4.0,0.0,2020-11-17,https://photos.zillowstatic.com/fp/3ca3902e11187b6a8367d9530b3abfe8-p_e.jpg,33.51007,-112.08287
"240 W Missouri Ave UNIT 22, Phoenix, AZ 85013",550000.0,2.5,2.0,0.0,2020-11-16,https://photos.zillowstatic.com/p_e/ISbph3xwgnuvgv1000000000.jpg,33.51007,-112.08287
"4222 N 2nd Ave, Phoenix, AZ 85013",400000.0,2.0,3.0,0.0,2020-11-16,NaN,33.51007,-112.08287
"509 W Missouri Ave, Phoenix, AZ 85013",435000.0,3.0,4.0,0.0,2020-11-14,NaN,33.51007,-112.08287
"97 W Mariposa St, Phoenix, AZ 85013",399000.0,4.0,4.0,0.0,2020-11-13,NaN,33.51007,-112.08287
"6845 N 11th Ave, Phoenix, AZ 85013",749900.0,4.0,4.0,0.0,2020-11-13,NaN,33.51007,-112.08287
"3848 N 3rd Ave UNIT 1036, Phoenix, AZ 85013",172500.0,2.0,2.0,0.0,2020-11-12,NaN,33.51007,-112.08287
"3633 N 3rd Ave UNIT 2028, Phoenix, AZ 85013",289990.0,2.0,2.0,0.0,2020-11-12,NaN,33.51007,-112.08287
"4325 N 9th Ave, Phoenix, AZ 85013",370000.0,3.0,4.0,0.0,2020-11-09,NaN,33.51007,-112.08287
"515 W Minnezona Ave, Phoenix, AZ 85013",399000.0,2.0,3.0,0.0,2020-11-06,NaN,33.51007,-112.08287
"540 W Mariposa St, Phoenix, AZ 85013",474900.0,2.5,2.0,0.0,2020-11-05,NaN,33.51007,-112.08287
"314 W Oregon Ave, Phoenix, AZ 85013",690000.0,3.5,3.0,0.0,2020-11-05,NaN,33.51007,-112.08287
"1142 W Turney Ave, Phoenix, AZ 85013",445000.0,2.0,3.0,0.0,2020-11-05,NaN,33.51007,-112.08287
"32 W Marshall Ave, Phoenix, AZ 85013",650000.0,2.0,3.0,0.0,2020-11-04,NaN,33.51007,-112.08287
"3633 N 3rd Ave UNIT 2013, Phoenix, AZ 85013",290000.0,2.0,2.0,0.0,2020-11-04,NaN,33.51007,-112.08287
"3848 N 3rd Ave UNIT 3036, Phoenix, AZ 85013",145000.0,1.0,1.0,0.0,2020-11-04,NaN,33.51007,-112.08287
"6350 N 10th Ave, Phoenix, AZ 85013",395000.0,2.0,3.0,0.0,2020-11-04,NaN,33.51007,-112.08287
"3633 N 3rd Ave UNIT 2070, Phoenix, AZ 85013",215000.0,1.0,1.0,0.0,2020-11-02,NaN,33.51007,-112.08287
"1120 W Missouri Ave, Phoenix, AZ 85013",394000.0,2.0,3.0,0.0,2020-11-02,NaN,33.51007,-112.08287
"329 W Monterosa St NW, Phoenix, AZ 85013",380000.0,1.75,3.0,0.0,2020-10-30,NaN,33.51007,-112.08287
"4517 N 13th Ave, Phoenix, AZ 85013",340000.0,2.0,3.0,0.0,2020-10-30,NaN,33.51007,-112.08287
"450 W Earll Dr UNIT 5, Phoenix, AZ 85013",215000.0,1.5,2.0,0.0,2020-10-30,NaN,33.51007,-112.08287
"512 W Flynn Ln, Phoenix, AZ 85013",935000.0,4.0,3.0,0.0,2020-10-30,NaN,33.51007,-112.08287
"5638 N 14th Dr, Phoenix, AZ 85013",357500.0,2.0,3.0,0.0,2020-10-29,NaN,33.51007,-112.08287
"6623 N 2nd Ave, Phoenix, AZ 85013",570000.0,2.75,4.0,0.0,2020-10-28,NaN,33.51007,-112.08287
"6829 N 10th Ave, Phoenix, AZ 85013",550000.0,2.0,3.0,0.0,2020-10-28,NaN,33.51007,-112.08287
"3317 N 13th Ave, Phoenix, AZ 85013",435000.0,1.75,3.0,0.0,2020-10-26,https://photos.zillowstatic.com/fp/8d5f82300e24d980a8c96797cbd41de4-p_e.jpg,33.51007,-112.08287
"942 W Heatherbrae Dr, Phoenix, AZ 85013",370000.0,2.0,2.0,0.0,2020-10-23,https://photos.zillowstatic.com/fp/6eed8bda54015b7a01264ade1991d156-p_e.jpg,33.51007,-112.08287
"512 W Lamar Rd, Phoenix, AZ 85013",640000.0,2.5,3.0,0.0,2020-10-23,https://photos.zillowstatic.com/fp/9640595710823304c423ebd8a2d3d635-p_e.jpg,33.51007,-112.08287
"1226 W Meadowbrook Ave, Phoenix, AZ 85013",360000.0,3.0,4.0,0.0,2020-10-22,https://photos.zillowstatic.com/fp/533bf1ef0ed461c2fa1f62f6454667fc-p_e.jpg,33.51007,-112.08287
"4814 N 14th Ave, Phoenix, AZ 85013",294500.0,2.0,3.0,0.0,2020-10-22,https://photos.zillowstatic.com/fp/3cb8453b2ccc21a60f9bd2459b1b092a-p_e.jpg,33.51007,-112.08287
"100 W Maryland Ave UNIT G1, Phoenix, AZ 85013",256000.0,2.0,2.0,0.0,2020-10-21,https://photos.zillowstatic.com/fp/cf6f9e8511766a616c2ed7d634f8f327-p_e.jpg,33.51007,-112.08287
"733 W Flynn Ln, Phoenix, AZ 85013",489500.0,3.0,3.0,0.0,2020-10-19,https://photos.zillowstatic.com/fp/38a55ff4d7a07c3fe421af0d99221be1-p_e.jpg,33.51007,-112.08287
"1216 W Clarendon Ave, Phoenix, AZ 85013",350000.0,1.0,3.0,0.0,2020-10-15,NaN,33.51007,-112.08287
"217 W Roma Ave, Phoenix, AZ 85013",409000.0,2.0,3.0,0.0,2020-10-15,NaN,33.51007,-112.08287
"1301 W Vermont Ave, Phoenix, AZ 85013",550000.0,2.0,4.0,0.0,2020-10-15,NaN,33.51007,-112.08287
"4646 N 11th Ave UNIT 115, Phoenix, AZ 85013",250600.0,2.0,2.0,0.0,2020-10-14,NaN,33.51007,-112.08287
"110 W Missouri Ave UNIT 17, Phoenix, AZ 85013",315000.0,2.0,2.0,0.0,2020-10-14,NaN,33.51007,-112.08287
"3655 N 5th Ave UNIT 115, Phoenix, AZ 85013",195000.0,2.0,2.0,0.0,2020-10-14,NaN,33.51007,-112.08287
"1114 W Medlock Dr, Phoenix, AZ 85013",278390.0,1.75,3.0,0.0,2020-10-13,NaN,33.51007,-112.08287
"6722 N 12th Ave, Phoenix, AZ 85013",415000.0,2.0,3.0,0.0,2020-10-12,NaN,33.51007,-112.08287
"2912 N 8th Ave, Phoenix, AZ 85013",360000.0,1.0,2.0,0.0,2020-10-09,NaN,33.51007,-112.08287
"919 W Mariposa St, Phoenix, AZ 85013",500000.0,0.0,0.0,0.0,2020-10-09,NaN,33.51007,-112.08287
"923 W Mariposa St, Phoenix, AZ 85013",500000.0,0.0,0.0,0.0,2020-10-09,NaN,33.51007,-112.08287
"520 W Clarendon Ave UNIT E17, Phoenix, AZ 85013",142000.0,1.0,2.0,0.0,2020-10-08,NaN,33.51007,-112.08287
"3333 N 13th Ave, Phoenix, AZ 85013",411000.0,2.0,3.0,0.0,2020-10-08,NaN,33.51007,-112.08287
"3633 N 3rd Ave UNIT 2045, Phoenix, AZ 85013",275000.0,2.0,2.0,0.0,2020-10-07,NaN,33.51007,-112.08287
"6129 N 8th Ave, Phoenix, AZ 85013",180000.0,2.0,0.0,0.0,2020-10-07,NaN,33.51007,-112.08287
"324 W Herro Ln, Phoenix, AZ 85013",498000.0,3.0,3.0,0.0,2020-10-07,NaN,33.51007,-112.08287
"801 W Georgia Ave, Phoenix, AZ 85013",377000.0,2.0,3.0,0.0,2020-10-07,NaN,33.51007,-112.08287
"100 W Maryland Ave UNIT N1, Phoenix, AZ 85013",265000.0,2.0,3.0,0.0,2020-10-06,NaN,33.51007,-112.08287
"1119 W Campbell Ave, Phoenix, AZ 85013",340000.0,1.75,3.0,0.0,2020-10-06,NaN,33.51007,-112.08287
"1426 W Missouri Ave, Phoenix, AZ 85013",248000.0,3.0,5.0,0.0,2020-10-06,NaN,33.51007,-112.08287
"5631 N 13th Dr, Phoenix, AZ 85013",375000.0,2.0,3.0,0.0,2020-10-05,NaN,33.51007,-112.08287
"240 W Missouri Ave UNIT 28, Phoenix, AZ 85013",557500.0,2.5,3.0,0.0,2020-10-02,NaN,33.51007,-112.08287
"611 W Mclellan Blvd, Phoenix, AZ 85013",835000.0,2.0,4.0,0.0,2020-10-02,NaN,33.51007,-112.08287
"207 W Clarendon Ave UNIT 14A, Phoenix, AZ 85013",190000.0,1.0,1.0,0.0,2020-10-01,NaN,33.51007,-112.08287
"1402 W Medlock Dr, Phoenix, AZ 85013",380000.0,2.0,3.0,0.0,2020-10-01,NaN,33.51007,-112.08287
"110 W Missouri Ave UNIT 18, Phoenix, AZ 85013",310000.0,2.0,2.0,0.0,2020-10-01,NaN,33.51007,-112.08287
"500 W Clarendon Ave #A7, Phoenix, AZ 85013",206000.0,2.5,3.0,0.0,2020-09-30,https://photos.zillowstatic.com/p_e/ISb56xouhkh7ht1000000000.jpg,33.51007,-112.08287
"3633 N 3rd Ave UNIT 2035, Phoenix, AZ 85013",269500.0,1.75,2.0,0.0,2020-09-30,https://photos.zillowstatic.com/fp/d9e13160c8cd0cb608530252f28b8e7b-p_e.jpg,33.51007,-112.08287
"726 W Rose Ln, Phoenix, AZ 85013",552000.0,2.0,3.0,0.0,2020-09-30,https://photos.zillowstatic.com/fp/dac839c85f345431314450499d58a488-p_e.jpg,33.51007,-112.08287
"3126 N 6th Ave, Phoenix, AZ 85013",620000.0,3.5,2.0,0.0,2020-09-30,https://photos.zillowstatic.com/fp/529f946f2b92a954ac76e41cfbb23477-p_e.jpg,33.51007,-112.08287
"W Clarendon Ave, Phoenix, AZ 85013",460000.0,2.0,3.0,0.0,2020-09-30,https://photos.zillowstatic.com/fp/21c271511011dc0aa335ceba06e30ad1-p_e.jpg,33.51007,-112.08287
"3018 N 8th Ave, Phoenix, AZ 85013",575000.0,2.0,3.0,0.0,2020-09-30,https://photos.zillowstatic.com/fp/407b71c9284a5c6202fbebc5371cf933-p_e.jpg,33.51007,-112.08287
"915 W Flynn Ln, Phoenix, AZ 85013",322000.0,2.0,2.0,0.0,2020-09-30,https://photos.zillowstatic.com/fp/ac1877d49de04bf5081d4a6f91afc07c-p_e.jpg,33.51007,-112.08287
"740 W Elm St UNIT 145, Phoenix, AZ 85013",122500.0,1.0,1.0,0.0,2020-09-29,https://photos.zillowstatic.com/fp/6d4c9f7a83eac975f828f286a19aa63a-p_e.jpg,33.51007,-112.08287
"6532 N 13th Dr, Phoenix, AZ 85013",285000.0,2.0,2.0,0.0,2020-09-29,NaN,33.51007,-112.08287
"1401 W Clarendon Ave, Phoenix, AZ 85013",460000.0,0.0,1.0,0.0,2020-09-29,NaN,33.51007,-112.08287
"818 W Weldon Ave, Phoenix, AZ 85013",380000.0,2.0,3.0,0.0,2020-09-29,NaN,33.51007,-112.08287
"909 W Vermont Ave, Phoenix, AZ 85013",415000.0,2.0,3.0,0.0,2020-09-29,NaN,33.51007,-112.08287
"1307 W Colter St, Phoenix, AZ 85013",355000.0,2.0,3.0,0.0,2020-09-28,NaN,33.51007,-112.08287
"533 W Oregon Ave, Phoenix, AZ 85013",570000.0,3.0,3.0,0.0,2020-09-28,NaN,33.51007,-112.08287
"5508 N 4th Ave, Phoenix, AZ 85013",650000.0,3.0,3.0,0.0,2020-09-28,NaN,33.51007,-112.08287
"3655 N 5th Ave UNIT 114, Phoenix, AZ 85013",240000.0,2.0,2.0,0.0,2020-09-25,NaN,33.51007,-112.08287
"310 W Earl Dr #201, Phoenix, AZ 85013",133250.0,1.0,2.0,0.0,2020-09-25,NaN,33.51007,-112.08287
"1125 W Pasadena Ave UNIT 2, Phoenix, AZ 85013",210000.0,2.0,2.0,0.0,2020-09-25,NaN,33.51007,-112.08287
"5526 N 5th Ln, Phoenix, AZ 85013",435000.0,2.0,3.0,0.0,2020-09-25,NaN,33.51007,-112.08287
"541 W Marlette Ave, Phoenix, AZ 85013",385000.0,2.0,0.0,0.0,2020-09-25,NaN,33.51007,-112.08287
"240 W Missouri Ave UNIT 26, Phoenix, AZ 85013",555000.0,2.5,3.0,0.0,2020-09-25,NaN,33.51007,-112.08287
"4220 N 3rd Ave, Phoenix, AZ 85013",465000.0,3.0,5.0,0.0,2020-09-25,NaN,33.51007,-112.08287
"905 W Berridge Ln, Phoenix, AZ 85013",298000.0,2.0,2.0,0.0,2020-09-25,NaN,33.51007,-112.08287
"334 W Medlock Dr UNIT D204, Phoenix, AZ 85013",285000.0,2.0,2.0,0.0,2020-09-25,NaN,33.51007,-112.08287
"3633 N 3rd Ave UNIT 1059, Phoenix, AZ 85013",113750.0,1.0,0.0,0.0,2020-09-22,NaN,33.51007,-112.08287
"532 W Claremont Ave, Phoenix, AZ 85013",640000.0,2.5,3.0,0.0,2020-09-22,NaN,33.51007,-112.08287
"642 W Coolidge St, Phoenix, AZ 85013",800000.0,2.5,3.0,0.0,2020-09-22,NaN,33.51007,-112.08287
"2940 N 8th Ave, Phoenix, AZ 85013",410000.0,2.0,3.0,0.0,2020-09-21,NaN,33.51007,-112.08287
"W Osborn Rd, Phoenix, AZ 85013",329000.0,1.0,1.0,0.0,2020-09-18,NaN,33.51007,-112.08287
"1311 W Osborn Rd, Phoenix, AZ 85013",329000.0,0.0,0.0,0.0,2020-09-18,NaN,33.51007,-112.08287
"3831 N 8th Ave, Phoenix, AZ 85013",279500.0,3.0,4.0,0.0,2020-09-18,NaN,33.51007,-112.08287
"714 W Maryland Ave, Phoenix, AZ 85013",330000.0,2.0,2.0,0.0,2020-09-18,NaN,33.51007,-112.08287
"6826 N 8th Ave, Phoenix, AZ 85013",192500.0,3.0,0.0,0.0,2020-09-18,NaN,33.51007,-112.08287
"6534 N Maryland Cir, Phoenix, AZ 85013",275000.0,2.0,2.0,0.0,2020-09-18,NaN,33.51007,-112.08287
"207 W Clarendon Ave UNIT 16G, Phoenix, AZ 85013",260000.0,2.0,2.0,0.0,2020-09-16,NaN,33.51007,-112.08287
